,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,rampRate,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,minRange,battSize,solarCapacity_MW,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
61,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,36.0,32.635,294127.6552740708,55788.54515916444,250433.12456135845,515857.1831917938,41721.32673755784,2.527889064944392,0.0,5457768.998169178,0.07141567583860109,48.5469879496179,92854.29297452289,0.0009999999999976694,-0.0009999504889961486,0.0,0.0,25.215245139432994,0.0010094068304151338,0.08966881681042295,3922.00875929469,3901.2133381036556,3861.6546070410604,3859.7005402329246,3876.327598446558,3970.520522883874,4093.9476774070454,4075.6700841200236,3913.6635472004546,3780.340001855031,3714.8557831273156,3686.73882829816,3666.5855384839715,3675.1443630350086,3693.2714417660627,3705.0664868324066,3737.542822396328,3791.411412316449,3849.9207640350846,3931.4988043630387,4016.147362030644,4071.4964155965326,4057.7412138031696,4001.825061853393,230526.9592963212,229304.65065075931,226979.47634719123,226864.62064257966,227841.92217535878,233378.37295617437,240633.14681648076,239558.83049994358,230036.4462743378,222199.98455347904,218350.96769715,216698.31557441407,215513.7499842246,216016.81867172432,217082.28807713854,217775.57461492697,219684.46144973973,222850.7374572668,226289.78713050662,231084.7630564497,236060.21716824567,239313.51153895177,238505.01134465294,235218.3841911605,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
62,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,40.0,32.635,294127.6552740708,55788.54515916444,249431.68860391923,514320.94413999084,42433.78150584017,2.5278890649443846,0.0,5441515.589001103,0.07353716218821163,48.49728393250645,92577.7699451984,0.0009999999999976694,-0.000999950831790386,0.0,0.0,23.938182319010465,0.0010134594682388181,0.08966881681042295,3905.629348209537,3889.2883700762427,3853.757240188067,3852.572762818718,3866.593128374465,3955.1016900769596,4072.964171328257,4058.5551207613676,3905.964339829635,3776.987932067388,3714.275787181058,3686.3619513312065,3666.1238728714998,3674.7983150159125,3693.218852730111,3705.0580027407705,3737.1056416109554,3788.220253414818,3843.616369787974,3915.283699630639,3985.200496237328,4030.995848630797,4023.188497486578,3976.9082527980804,229564.21391142716,228603.7275300369,226515.28667327634,226445.665725678,227269.75165667685,232472.08822785685,239399.7829591831,238552.85098697367,229583.90397443072,222002.95734040535,218316.8768243088,216676.16358380092,215486.614305447,215996.4787381575,217079.19701046983,217775.0759388742,219658.76493468837,222663.1682284932,225919.22884642644,230131.6752338453,234241.2291677274,236932.97821396566,236474.07946337774,233753.8295255761,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
63,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,44.0,32.635,294127.6552740708,55788.54515916444,248496.22064952482,512886.29544729105,43068.6037971409,2.5278890649443695,0.0,5426337.00583234,0.07566409709049965,48.45054797824338,92319.53318051243,0.0009999999999976694,-0.000999950921240611,0.0,0.0,22.800274367674604,0.001017274652442165,0.08966881681042295,3891.445298098706,3876.677256753916,3841.8785528219505,3843.102194423258,3857.219746331057,3941.996987771623,4052.3897175314287,4040.226697368608,3895.817200781575,3770.414177957262,3709.794412014306,3684.7376055753098,3665.7550048770554,3673.62013096172,3692.284593192824,3704.7041045074907,3736.637872506758,3787.4557686559874,3839.3681377965654,3902.3498310386954,3965.793168472277,4000.052628320115,3992.1808307064957,3953.6312620474087,228730.50696602394,227862.47431364685,225817.083826979,225889.00676110043,226718.80508990324,231701.82294790982,238190.46228601394,237475.5469897771,228987.47769038368,221616.5666821546,218053.47155061868,216580.68814992651,215464.9330644402,215927.22769763885,217024.28331100038,217754.27458716245,219631.2705062305,222618.2335132241,225669.52721048697,229371.4511799411,233100.50956909268,235114.2044868157,234651.5177159707,232385.6597358977,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
64,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,48.0,32.635,294127.6552740708,55788.54515916444,247637.31811388358,511572.5629840042,43613.34357135509,2.527889064944392,0.0,5412437.716370764,0.07779746395191593,48.407075756646215,92083.06133712079,0.0009999999999976694,-0.0009999754960539065,0.0,0.0,21.823837766468998,0.0010208029565971415,0.08966881681042295,3872.973065711779,3861.0458254440955,3828.006387158982,3829.8867915185288,3845.853544554261,3929.45960501624,4034.426869251286,4019.4105646431917,3884.6240892305896,3766.2944500530357,3708.7881040700913,3683.6659737655064,3665.036114130608,3671.758121103683,3688.731904743858,3703.3958937127463,3735.806276994279,3787.3370892502617,3839.165105153538,3896.3106329130223,3952.333842794577,3981.440754780714,3967.6647507368584,3929.64558038904,227644.75019572565,226943.69351776957,225001.7087563446,225112.23474592247,226050.72500768935,230964.90345039897,237134.64598154783,236252.0209662498,228329.571466998,221374.41823089504,217994.32300589755,216517.7000135503,215422.67826389906,215817.78289598314,216815.4641788334,217677.38086378248,219582.39116999705,222611.25780148758,225657.59340291345,229016.48053455426,232309.4003153701,234020.2399198886,233210.51701553309,230975.83466953356,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
65,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,52.0,32.635,294127.6552740708,55788.54515916444,246780.50816679248,510253.7379641902,44155.61333962968,2.527889064944362,0.0,5398484.547661132,0.079930704546594,48.36427247968767,91845.67283355427,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,20.851828608088027,0.0010243471349187059,0.08966881681042295,3859.108904672804,3849.9587655594364,3816.2645852187115,3819.384706340182,3835.584158621915,3917.840557884412,4023.5205293426898,4006.2225492930293,3875.179314859264,3758.2862439751957,3705.4503874964184,3682.346420991422,3664.316039149873,3671.337645111906,3685.737070551538,3694.1596527761703,3724.7257529026933,3777.0442259161273,3830.3063474383016,3885.8648211641057,3937.7063147106924,3963.5996147921014,3950.5559707507355,3911.172254034518,226829.84561910143,226292.0207756602,224311.55173118864,224494.94551710624,225447.1133234436,230281.9616800949,236493.59555803146,235476.85873066806,227774.42861783897,220903.71367365314,217798.139442845,216440.1396338291,215380.35385669806,215793.06825157758,216639.43448019595,217134.49514651042,218931.1025872805,222006.2661677368,225136.89531054016,228402.498932868,231449.62672021735,232971.5773583357,232204.9009474599,229890.01359825113,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
66,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,56.0,32.635,294127.6552740708,55788.54515916444,246155.6159607102,509299.32813121506,44425.017746771824,2.527889064944362,0.0,5388386.891628255,0.08208336138623379,48.33220904962416,91673.87906361873,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,20.368925878910318,0.0010269475490446854,0.08966881681042295,3845.164927232381,3838.051806966244,3807.3211567604985,3808.9510465601898,3821.887719120984,3901.4293825432696,4005.7755325457506,3993.8322160068155,3868.5851528754115,3754.4793855594608,3701.5500313015514,3681.2492328494136,3662.9893331673693,3670.617840006499,3685.25897813895,3693.0604378754388,3723.8992314651746,3775.4122991443082,3829.6252682948098,3884.2032700022587,3931.168130769026,3951.9377321503725,3939.114492399877,3898.314459882695,226010.24961176995,225592.15620946037,223785.8768807004,223881.67818114892,224642.0670461112,229317.34926282105,235450.58407963358,234748.58247417837,227386.83843012137,220679.9549956616,217568.8851731689,216375.6493530377,215302.37302728204,215750.75970704865,216611.3332706116,217069.8857373452,218882.52149389745,221910.3451385932,225096.8629919949,228304.83664791053,231065.32679742383,232286.11781194963,231532.39627550385,229134.26103088274,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
67,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,60.0,32.635,294127.6552740708,55788.54515916444,245480.16422131797,508267.4390613572,44751.471357475944,2.527889064944362,0.0,5377469.505269159,0.08423185606508814,48.29744055111192,91488.13903104425,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,19.78376344140142,0.0010297732498929276,0.08966881681042295,3832.013630750819,3825.3655718858527,3795.944078162798,3799.1428584511186,3810.577092502629,3882.2789129709463,3981.1400011909864,3978.7099328933036,3862.7317527137916,3751.367621311097,3699.6942792562104,3678.6289051047884,3661.9267660708097,3669.627390919474,3685.106581821182,3692.733763966031,3722.7586364283247,3772.6295557911535,3827.6301182433253,3883.230362089794,3927.934842672184,3941.159442545978,3923.6658050792216,3882.141128222459,225237.245629687,224846.4875030684,223117.15748312444,223305.17468007127,223977.2535482101,228191.72721795892,234002.56229222575,233859.72827783975,227042.7885761773,220497.0524081745,217459.80819183722,216221.63231115925,215239.91769460647,215692.54331071128,216602.37575371165,217050.68457089225,218815.4798522871,221746.78166816887,224979.5925056354,228247.65128283345,230875.28130817614,231652.59390075802,230624.356765212,228183.6285366312,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
68,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,64.0,32.635,294127.6552740708,55788.54515916444,244927.94232767733,507422.7240774171,44930.62717263329,2.527889064944362,0.0,5368532.420739073,0.08639043527880973,48.269013330650296,91336.0903339351,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,19.46262974872988,0.0010320950075848922,0.08966881681042295,3824.939663751169,3818.5186349883697,3787.7412400258863,3792.2009786412527,3803.8292443507535,3871.9653662267874,3960.2881171874733,3960.942717153054,3854.4491523919223,3745.120789018337,3693.8933346823087,3673.251262186979,3657.358879532812,3666.1754042009866,3681.384742548199,3691.923226537013,3721.851387444497,3770.4223157626516,3825.105572278595,3881.3767750847173,3925.5260394126894,3937.6027302150214,3916.5107740017393,3873.711986311869,224821.45356937428,224444.03976764972,222635.012885966,222897.14641124697,223580.63002906094,227585.51985933,232776.93488801926,232815.41081932947,226555.95573503632,220129.8774878556,217118.84156077122,215905.54641076794,214971.4274747619,215489.64320248016,216383.61431199964,217003.04298200883,218762.15377312648,221617.04500427138,224831.20530393068,228138.70155775725,230733.69720547914,231443.53825374952,230203.7999385467,227688.18230655315,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
69,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,68.0,32.635,294127.6552740708,55788.54515916444,244344.05124619542,506530.47803377465,45147.03692794549,2.527889064944362,0.0,5359092.457597336,0.08854644339083165,48.23876584774884,91175.48604607947,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,19.074719014196873,0.0010345613294253353,0.08966881681042295,3815.307260665783,3810.7290669540234,3779.9470084825252,3784.3401174191367,3796.103188755908,3862.0665564951314,3944.2612562322674,3940.2278566448504,3845.187112232672,3741.299103256475,3690.9063662371464,3672.040335579638,3656.3307550729296,3664.3649842067152,3679.1636174794385,3690.7120787155377,3719.8672983050037,3766.5304384575766,3818.9128627443642,3876.5321540612304,3919.575675386079,3930.171701418652,3906.3242879041945,3864.58496337216,224255.28232135542,223986.18626874202,222176.88527636175,222435.10245719147,223126.50965020832,227003.68982065824,231834.91161631883,231597.83735168068,226011.553596787,219905.24729140833,216943.27419327231,215834.37083573648,214910.99660373107,215383.23073837248,216253.06151629137,216931.85440450214,218645.53342259405,221388.2891048953,224467.21159908545,227853.94549982116,230383.9480310262,231006.75889449628,229605.06092236875,227151.71618043026,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
70,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,72.0,32.635,294127.6552740708,55788.54515916444,243751.39816089717,505622.4653204211,45373.7456705852,2.527889064944089,0.0,5349485.683090055,0.090701646045115,48.20818196961007,91012.0437576758,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,18.668347523431322,0.0010370767445918247,0.08966881681042295,3806.215333122546,3802.3886571622124,3773.917433097805,3777.7100217794546,3789.2844852583153,3853.7010381456134,3933.2391439411003,3921.6547675239603,3834.311940764096,3736.107754302775,3688.1861689820703,3668.2888945553877,3654.82718893516,3663.4429490057973,3677.609300600562,3688.40091145392,3716.497877758977,3762.8192636306894,3813.2045766022698,3869.0289693701397,3911.2103820806697,3918.3570769603066,3896.1695249824998,3855.4700976594795,223720.8790246474,223495.95551542335,221822.48023430427,222045.4001690368,222725.72141129427,226511.98324211437,231187.0563494269,230506.1524466861,225372.33518491185,219600.11133624084,216783.38704350166,215613.86946886661,214822.62032741104,215329.0355582296,216161.70222418857,216796.0091287915,218447.4863704999,221170.15449562605,224131.69122473337,227412.92497742263,229892.25468007484,230312.3215235558,229008.18652397135,226615.964629096,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
71,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,76.0,32.635,294127.6552740708,55788.54515916444,243245.33114485262,504848.52826335357,45498.59226133926,2.527889064944089,0.0,5341297.4290262805,0.09286402656574202,48.181844162565135,90872.7350874037,0.0009999999999976694,-0.00099997200402413,0.0,0.0,18.444562173951653,0.0010392343618873944,0.08966881681042295,3798.2917707078946,3793.143782306521,3766.305506659797,3772.076389985476,3783.259232167672,3846.6304831132206,3923.545744192291,3911.5692743109075,3825.1924662517877,3731.1579979686976,3685.5736371036746,3664.9726700315086,3652.018883311006,3661.2054578948314,3675.659760031781,3685.396079338078,3711.748661223238,3759.0229912470263,3808.655947980119,3862.2773710385745,3904.7177333659647,3911.9284924032722,3889.8115550152447,3848.573199755098,223255.14963383068,222952.5623155722,221375.06811367028,221714.2678113685,222371.5704240776,226096.39172965486,230617.2998530802,229913.34956782998,224836.31273857728,219309.1756583823,216629.82822531596,215418.94916074089,214657.55436350245,215197.52080292947,216047.11256186792,216619.391774427,218168.33797634358,220947.0180410752,223864.33294238694,227016.0810310451,229510.63121673279,229934.4636090368,228634.47917811826,226210.5802967163,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
72,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,80.0,32.635,294127.6552740708,55788.54515916444,242668.97642845387,503959.3839976668,45706.1266637617,2.527889064944089,0.0,5331890.282695315,0.09502035123327912,48.15248691342502,90712.68911958007,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,18.072560355602846,0.0010417026115777047,0.08966881681042295,3793.609651751297,3788.2074386929517,3760.7604786287015,3766.4668592880203,3776.836667100016,3837.2235450508083,3912.364518449861,3900.286428464792,3814.4468573686145,3722.3484387272956,3680.6277123654118,3660.802671835565,3649.05430380487,3659.749701898052,3674.558741663905,3683.0069670518255,3706.7814624930124,3754.3968901388853,3803.326230330973,3854.453736042654,3892.3513947609267,3898.713875724211,3879.8760755262488,3842.438472421155,222979.9450862707,222662.41500761904,221049.14368828706,221384.55206259587,221994.06632176755,225543.47281465307,229960.0922511085,229250.16896198608,224204.70972755516,218791.369342971,216339.1177601447,215173.845933446,214483.3029680862,215111.95470045216,215982.39714891172,216478.96506337947,217876.37707320033,220675.10609816335,223551.0639827872,226556.22515184036,228783.76531428113,229157.73780645637,228050.4937725984,225849.9946567545,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
73,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,84.0,32.635,294127.6552740708,55788.54515916444,242163.6150689674,503176.38931337366,45830.13341857355,2.527889064943998,0.0,5323606.198935493,0.09718242513723148,48.12698294516957,90571.75007640725,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,17.85028039748947,0.0010438764982196285,0.08966881681042295,3783.9815200984594,3779.3098675415026,3752.406523699894,3757.8673121970432,3768.8634993243863,3827.875270970249,3899.7831166571614,3892.856041059972,3810.344654966254,3719.054881942534,3678.339983672059,3659.8584471493705,3647.6080436555344,3657.258551133024,3674.0484774941133,3682.8716068970243,3705.7992143595065,3751.7990028231297,3798.311561710312,3846.9111750745024,3884.280843842259,3889.7118597561753,3870.6965742184098,3831.912046164376,222414.024903565,222139.4355477172,220558.11678191595,220879.0897946929,221525.4212380667,224994.00203814014,229220.58541240427,228813.4273023028,223963.5913863498,218597.7813941778,216204.650151391,215118.34650466856,214398.29501041974,214965.5303943744,215952.40495493173,216471.00889428062,217818.64271068652,220522.40805482617,223256.31290497276,226112.89017937906,228309.39626583943,228628.61931233515,227510.94308461543,225231.27471343943,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
74,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,88.0,32.635,294127.6552740708,55788.54515916444,241692.33306439695,502445.00363809837,45914.06209439715,2.5278890649439827,0.0,5315868.138491081,0.09934728238419857,48.103241412364284,90440.10065485774,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,17.699839701134763,0.0010459119794546594,0.08966881681042295,3774.8238420865005,3771.294941185621,3745.8266669579098,3752.566843434771,3762.4733271489517,3822.4766417373394,3893.784895441962,3885.1164479403624,3805.264742263967,3715.773424856781,3676.2495906240574,3658.6218303640744,3646.1329908103685,3654.686732710501,3671.798310727516,3681.20130223448,3701.7549922632356,3744.569742515129,3791.883101382148,3838.759186370722,3876.9867226752785,3881.7643178384396,3862.828895656474,3823.4611656311345,221875.75694041757,221668.33598746595,220171.367424526,220567.54001966593,221149.82111797726,224676.68260878357,228868.0232987553,228358.51121782797,223665.0054064043,218404.90463880412,216081.78149334737,215045.66091806613,214311.59468207607,214814.36462265058,215820.14515276175,216372.83209800438,217580.9323230279,220097.48819894475,222878.46229235065,225633.73439890132,227880.66403280245,228161.48045961492,227048.49842247498,224734.55073543004,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
75,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,92.0,32.635,294127.6552740708,55788.54515916444,241225.9222132608,501725.7033530246,45992.24959485943,2.5278890649439676,0.0,5308257.941475,0.10151270684289433,48.07924341949235,90310.62660354447,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,17.559689962081322,0.0010479342525672405,0.08966881681042295,3770.568658024996,3766.35312784777,3738.954955185487,3745.387482378327,3755.15832498747,3812.0439775908626,3882.3228638616915,3876.777368894671,3800.355025486626,3713.820415202174,3674.2643993266443,3657.8877251396443,3644.398849743478,3652.9118822651426,3665.394080769463,3678.584672363716,3699.7517904554206,3741.8141805641694,3785.8421062351354,3831.046172116652,3869.522200638687,3873.5886842098007,3855.238396485831,3818.6392637705885,221625.64667724696,221377.86718127443,219767.4634770136,220145.5531309039,220719.8615464857,224063.47379395182,228194.3105536483,227868.35868280896,223376.42316471387,218290.11107132776,215965.09636042162,215002.5118443191,214209.66572381108,214710.04285758443,215443.7187474495,216219.0324089339,217463.18857232417,219935.5223909384,222523.38602204292,225180.3805610787,227441.91601531836,227680.93488299826,226602.34574900047,224451.13005940456,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
76,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,96.0,32.635,294127.6552740708,55788.54515916444,240704.64430989476,500917.7997536616,46134.97906272944,2.5278890649439676,0.0,5299710.32139374,0.10367345183858029,48.05272330675154,90165.2039556591,0.0009999999999976694,-0.0009999495142025694,0.0,0.0,17.303849865404132,0.0010502036934897862,0.08966881681042295,3762.831137470403,3758.2757413065783,3731.756221437019,3738.1138230328706,3747.1285015470708,3802.357964263362,3869.101182159141,3863.2193402512257,3793.0185342002123,3711.006378849376,3672.6797567513327,3657.23900072571,3643.794634944137,3650.6481929083257,3663.290909989142,3676.4859114707983,3698.3696253223375,3739.6715616640445,3781.6504237272816,3823.11651039799,3861.426892210666,3865.732117537034,3845.0689880491163,3809.220605443926,221170.85241353812,220903.0963501311,219344.33790446477,219718.02359826537,220247.88636871113,223494.15145503537,227417.16948468724,227071.4478880998,222945.20051021242,218124.7082679244,215871.95459127278,214964.38126487783,214174.15132060536,214576.98822761158,215320.0990426951,216095.6719075613,217381.94797727957,219809.58401336437,222277.00823908127,224714.29266672628,226966.09177549358,227219.14335301012,226004.6105197758,223897.52225331517,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
