,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,rampRate,minRange,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,solarCapacity_MW,battSize_MW,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
728,OCGT,-0.0109316424074,2.03335332432,5.43874824389,37.1035449333,102.177290312,46.7325638208,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,248888.544362,796397.109127,43634.5020322,0.0,0.0,8425881.41456,0.0752026665112,31.2518141401,143351.479643,0.000829336273434,-0.000999646150895,0.0,0.0,21.7859115922,0.0,0.0,6066.50766762,6038.93657867,5984.18798597,5987.20146989,6005.35163023,6116.27998235,6256.6997127,6214.33588279,5993.14551503,5813.67151717,5725.217968,5688.5438697,5666.042394,5672.74078208,5698.46293177,5714.78675739,5767.86354646,5853.79098279,5954.97033815,6098.23032983,6258.16196248,6328.96826618,6271.32677648,6176.05479515,356575.839574,354955.272235,351737.27162,351914.397508,352981.223599,359501.345629,367754.905335,365264.853555,352263.775272,341714.692509,336515.589452,334359.967452,333037.380714,333431.09708,334942.987879,335902.466073,339022.201786,344072.825544,350019.923209,358440.427164,367840.853128,372002.690312,368614.65164,363014.776293,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
729,OCGT,-0.0109316424074,2.03335332432,5.43874824389,36.6770805577,57.9154804376,34.0907601257,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,240571.205455,796109.39452,51594.4510709,0.0,0.0,8422837.39402,0.0750922131088,30.2183603297,143299.691014,0.000637861498912,-0.000999888371542,0.0,0.0,7.51784094083,0.0,0.0,6145.89288284,6113.20047125,6055.49081145,6058.43442566,6077.36872864,6192.32914249,6336.52697616,6284.78210141,5977.58119413,5652.05096706,5483.68549572,5413.14308366,5377.99721013,5381.80669465,5432.22202664,5502.16866089,5663.92681352,5852.80965953,6128.04313247,6410.37714683,6561.70938578,6527.34782241,6399.99162656,6270.80455377,361241.926113,359320.33881,355928.293251,356101.312353,357214.228606,363971.346264,372446.974487,369405.525738,351348.939077,332214.99573,322318.84747,318172.521251,316106.724907,316330.637941,319293.939121,323405.246846,332913.031595,344015.145543,360192.757453,376787.723408,385682.69612,383662.999784,376177.285606,368583.956549,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
730,OCGT,-0.0109316424074,2.03335332432,5.43874824389,38.5817530082,67.9226042082,41.8261206799,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,245121.552054,761686.224548,47276.2622596,0.0,0.0,8058640.25572,0.073908751081,32.1814343169,137103.520419,0.000979810072955,-0.000999945174311,0.0,0.0,15.2581195213,0.0,0.0,5844.31627835,5813.72468332,5757.44647284,5758.71297091,5776.12464798,5883.72243486,6019.48963427,5972.75738145,5719.03621389,5490.74629635,5376.67621937,5329.84551002,5301.9307308,5310.04409854,5342.26366073,5372.90944566,5469.13771072,5574.65101958,5729.23717848,5941.47709828,6122.36211427,6162.16342304,6074.00384656,5960.74134838,343515.923472,341717.817498,338409.909348,338484.35129,339507.770976,345832.129782,353812.224058,351065.406087,336152.239683,322733.865641,316029.080005,313276.474978,311635.706288,312112.592014,314006.386281,315807.677417,321463.760997,327665.598817,336751.829713,349226.820554,359858.839828,362198.27231,357016.448315,350359.130366,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
731,OCGT,-0.0109316424074,2.03335332432,5.43874824389,40.1353507407,73.1796186952,36.343321325,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,241749.568748,728729.585006,50484.0599908,0.0,0.0,7709959.00936,0.0726826913726,33.1741120057,131171.325301,0.00085688189953,-0.000999970244457,0.0,0.0,9.50819770117,0.0,0.0,5615.52276392,5588.13257979,5534.53550007,5535.91105459,5552.951343,5657.37973099,5788.83757566,5742.90291388,5470.11634762,5193.72239389,5053.81918995,4995.14414816,4965.76825355,4969.73536157,5010.65623189,5062.90701918,5194.25831006,5347.93452858,5564.37223057,5820.10686595,5973.19686441,5958.64550282,5846.020635,5728.7479559,330067.949124,328458.014968,325307.697726,325388.549764,326390.14005,332528.208632,340255.008614,337555.071271,321521.283099,305275.460707,297052.261276,293603.472708,291876.822903,292110.000697,294515.238519,297586.423683,305306.960669,314339.707291,327061.434441,342092.94801,351091.237919,350235.941221,343616.101768,336723.074297,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
732,OCGT,-0.0109316424074,2.03335332432,5.43874824389,38.5673219709,56.6743390141,33.4601452557,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,240267.460531,756762.087355,51877.9793587,0.0,0.0,8006542.88421,0.0736732041875,31.7494050701,136217.175724,0.000491799584964,-0.000999937931539,0.0,0.0,7.00962140043,0.0,0.0,5847.49584281,5816.33039311,5759.8156876,5761.11310609,5778.9005265,5888.19791896,6025.32441531,5976.08316523,5682.11054198,5366.97290986,5203.0438304,5133.88432246,5099.85166323,5103.77899197,5152.86936189,5223.30727679,5380.95835507,5567.30973366,5837.78242976,6106.03748357,6244.03690982,6207.49713411,6088.05322347,5966.42050017,343702.811205,341870.975328,338549.166527,338625.425902,339670.930947,346095.188792,354155.179522,351260.888268,333981.830745,315458.741035,305823.354031,301758.311842,299757.947761,299988.787417,302874.210271,307014.39438,316280.774425,327234.094345,343131.878372,358899.314312,367010.613921,364862.887105,357842.239468,350692.938288,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
733,OCGT,-0.0109316424074,2.03335332432,5.43874824389,36.638758659,79.6304689092,39.8721882862,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,243817.906095,800588.475193,48524.0017231,0.0,0.0,8470226.06754,0.0752924050755,30.4548358676,144105.925535,0.00090731254209,-0.000999714854842,0.0,0.0,13.0215681648,0.0,0.0,6153.40661021,6122.63286029,6063.47665261,6064.77076187,6083.30125584,6197.05779663,6340.57634911,6290.8775462,6010.44246003,5746.01823808,5613.59313047,5559.52490219,5528.13985164,5535.7824724,5572.11113559,5610.76136232,5731.25090478,5855.85014535,6053.69365671,6296.41081141,6489.01593157,6510.73222165,6401.1671117,6275.33136605,361683.566311,359874.753677,356397.683248,356473.748114,357562.929371,364249.286046,372684.987631,369763.802438,353280.451262,337738.183105,329954.529558,326776.519251,324931.775724,325380.991989,327516.310081,329788.084519,336870.19207,344193.858543,355822.660489,370089.035471,381409.936422,382686.371695,376246.37801,368850.032515,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
734,OCGT,-0.0109316424074,2.03335332432,5.43874824389,40.153035275,14.1368879066,46.603737208,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,248779.249181,735791.201103,43740.8212596,0.0,0.0,7784670.90767,0.0730213095381,33.8111204385,132442.416199,0.000944585894722,-0.000999804735407,0.0,0.0,21.5953362203,0.0,0.0,5606.25542895,5582.84600668,5531.23556079,5532.53859574,5549.21601655,5651.70919171,5781.38410294,5742.02435279,5536.43155327,5369.28358896,5286.83675946,5252.67821631,5231.74594261,5238.02018381,5261.84712946,5277.16393535,5327.18655568,5407.3387522,5501.72350955,5635.82967937,5784.99819319,5850.31222377,5796.03860147,5707.77211801,329523.235768,328147.281948,325113.734628,325190.324128,326170.585861,332194.906935,339816.91005,337503.431403,325419.14352,315594.557618,310748.516195,308740.752937,307510.400405,307879.18636,309279.681276,310179.969089,313120.187551,317831.355546,323379.081839,331261.544487,340029.338244,343868.351819,340678.268908,335490.161159,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
735,OCGT,-0.0109316424074,2.03335332432,5.43874824389,36.1817400964,36.6114578539,45.23982917,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,247653.832997,815184.083266,44834.4156756,0.0,0.0,8624647.60095,0.0758635880692,30.3801114474,146733.134988,0.000916384491298,-0.000999814156764,0.0,0.0,19.6350871892,0.0,0.0,6226.97822054,6196.09273125,6137.16823658,6138.32455624,6156.51072257,6270.06813015,6415.03243465,6371.6517,6130.59070331,5927.76617916,5826.79810735,5785.3945859,5760.46634392,5768.13090286,5795.1883869,5815.42276434,5884.11357465,5983.89307661,6101.89648154,6273.5553446,6453.71034615,6517.5652053,6451.74277808,6345.07347519,366007.942074,364192.561648,360729.110795,360797.076695,361866.019138,368540.671205,377061.350881,374511.5277,360342.498006,348420.923197,342486.24431,340052.637327,338587.410659,339037.916401,340628.295186,341817.626926,345855.12011,351719.937503,358655.915415,368745.641922,379334.752568,383087.999289,379219.103289,372949.318708,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
736,OCGT,-0.0109316424074,2.03335332432,5.43874824389,36.6562399333,54.3130197476,45.935408311,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,248223.987534,805316.069336,44279.9564505,0.0,0.0,8520244.01357,0.0755154900971,30.8231757674,144956.89248,0.000977999853532,-0.000999866274924,0.0,0.0,20.6289457376,0.0,0.0,6145.66546299,6116.38824409,6058.42297083,6059.65764388,6077.9542679,6190.10904975,6331.77554634,6287.81575478,6055.98783265,5865.47457457,5771.11602749,5732.26829798,5708.47739679,5715.87756199,5742.03187681,5760.42773106,5821.23222017,5912.74128359,6022.03226331,6181.06772342,6354.78211528,6424.11232887,6360.95220501,6260.52210091,361228.55888,359507.709014,356100.639063,356173.210401,357248.645302,363840.854146,372167.696001,369583.837142,355957.507052,344759.561105,339213.375394,336929.992181,335531.615878,335966.581144,337503.873648,338585.141081,342159.09383,347537.793224,353961.674144,363309.425076,373519.970998,377595.046886,373882.635161,367979.57682,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
737,OCGT,-0.0109316424074,2.03335332432,5.43874824389,36.378690135,63.5530432363,43.4941512447,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,246318.908336,809210.391391,46123.4342661,0.0,0.0,8561445.94092,0.0756326431304,30.4394148859,145657.87045,0.00084117124203,-0.000999999812784,0.0,0.0,17.3245437132,0.0,0.0,6196.81334212,6164.46610767,6104.82708242,6106.09449371,6124.35052698,6237.88343537,6381.26810742,6333.66119159,6078.03909071,5856.67530493,5745.89016804,5700.91953306,5673.42376801,5681.40436458,5710.95555918,5735.17661532,5822.41162676,5930.77452409,6068.65080698,6274.51830366,6460.92442049,6514.43927117,6435.01701264,6319.28579358,364234.917554,362333.618995,358828.169622,358902.665241,359975.714308,366648.926368,375076.758758,372278.530039,357253.630998,344242.35959,337730.655433,335087.381443,333471.241475,333940.323207,335677.276756,337100.936612,342228.416728,348597.747027,356701.808543,368802.242515,379758.779826,382904.263828,378235.999965,371433.576089,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
738,OCGT,-0.0109316424074,2.03335332432,5.43874824389,39.7141317667,38.9349737059,44.2502743871,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,246886.499285,741844.616839,45575.7658554,0.0,0.0,7848716.04616,0.0732162752369,33.2800823354,133532.031031,0.000673162587837,-0.000999973154194,0.0,0.0,18.3062298445,0.0,0.0,5677.0632826,5647.7995304,5593.21677956,5594.38305797,5611.10616643,5715.10386677,5846.44633081,5803.2844012,5574.99898954,5379.98452779,5282.5774697,5242.94020118,5218.9536104,5225.93125601,5251.77153653,5272.29926245,5344.44602908,5440.24915082,5555.64413076,5729.14933641,5897.78492175,5950.9718526,5888.39406135,5787.5312789,333685.164055,331965.105731,328756.852932,328825.404185,329808.351338,335921.105058,343641.123222,341104.160915,327686.051718,316223.535022,310498.164608,308168.374047,306758.495545,307168.626048,308687.460314,309894.034426,314134.661043,319765.755642,326548.41613,336746.666551,346658.691512,349784.901114,346106.717606,340178.227393,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
739,OCGT,-0.0109316424074,2.03335332432,5.43874824389,40.9325770839,90.7365164273,39.1198664628,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,243350.051838,716138.063519,48968.8075629,0.0,0.0,7576740.71203,0.0722490273328,33.9808850045,128904.851433,0.000969389902984,-0.000999902847692,0.0,0.0,12.2242614086,0.0,0.0,5508.98379025,5479.76026022,5426.56586738,5427.69234022,5444.27489458,5546.0980333,5674.56152282,5629.94621314,5375.19391902,5131.05501746,5008.96484618,4958.62849435,4929.76210527,4936.04546208,4969.67348357,5007.66047235,5120.53458165,5239.28730006,5424.22683005,5651.27495892,5823.95301753,5836.33348516,5734.10326303,5620.27127488,323805.825005,322088.130851,318961.482649,319027.694219,320002.379915,325987.317735,333538.116175,330915.727417,315941.953684,301592.011582,294415.822626,291457.163723,289760.461521,290129.783271,292106.363645,294339.15443,300973.643743,307953.664637,318823.999233,332169.383696,342319.016253,343046.712628,337037.847349,330347.056046,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
740,OCGT,-0.0109316424074,2.03335332432,5.43874824389,41.8252371685,17.9594060436,28.4164336302,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,238195.179462,695702.936279,53779.5571147,0.0,0.0,7360537.06583,0.0714519180158,34.2380586656,125226.52853,0.000647487307802,-0.000999806998969,0.0,0.0,3.60107624017,0.0,0.0,5390.90662411,5362.18460396,5312.61075831,5314.84902332,5331.35406673,5432.68898437,5559.01608161,5511.01682232,5228.64082573,4898.05411721,4716.68076626,4637.17061795,4600.82193844,4609.53024823,4664.54153917,4750.07702754,4933.76393167,5177.76500464,5464.76126867,5698.40122333,5783.61363617,5731.32078922,5615.58050989,5501.17812135,316865.511573,315177.295055,312263.454572,312395.014815,313365.144589,319321.385859,326746.611908,323925.322112,307327.888535,287896.736445,277236.013928,272562.5841,270426.089493,270937.944591,274171.386025,279198.971952,289995.679984,304337.520829,321206.523458,334939.360794,339947.95706,336874.299722,330071.343303,323347.025133,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
741,OCGT,-0.0109316424074,2.03335332432,5.43874824389,38.5767862862,45.1060617791,45.1299758038,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,247567.375349,764476.7158,44917.979554,0.0,0.0,8088163.65316,0.0740385641442,32.3839000237,137605.808844,0.000408872429787,-0.000999986727756,0.0,0.0,19.4853003859,0.0,0.0,5840.41529759,5811.32073195,5756.01611792,5757.05132658,5774.10191609,5881.41516265,6019.35825585,5976.30899742,5748.81515346,5557.35728915,5462.02024223,5422.98724743,5399.47436344,5406.66279103,5432.12478834,5451.37566712,5516.83343801,5611.09882378,5722.56678193,5885.40946557,6055.19749666,6114.31732257,6052.15880265,5951.42136456,343286.632492,341576.518578,338325.836265,338386.683529,339388.87929,345696.513449,353804.501927,351274.162182,337902.579576,326649.111773,321045.412016,318751.139321,317369.104251,317791.624051,319288.22367,320419.747545,324267.209856,329807.919753,336359.758627,345931.289698,355911.052859,359385.984849,355732.445178,349811.322428,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
742,OCGT,-0.0109316424074,2.03335332432,5.43874824389,40.1777192282,102.825783729,43.7885945108,750.0,17.67,3.54,0.0,32.635,30.0,294127.655274,55788.5451592,246537.388383,732922.205352,45912.8391368,0.0,0.0,7754316.93262,0.0728911274161,33.6375929918,131925.996963,0.000906010047046,-0.000999617435035,0.0,0.0,17.7020318315,0.0,0.0,5611.20833836,5581.99920213,5528.00953033,5529.15816675,5545.6880101,5648.48574264,5778.31258542,5735.36687318,5506.13725077,5308.69270745,5209.94622287,5169.81179193,5145.42930237,5152.4754409,5178.74695935,5199.99460985,5275.61648709,5372.0725288,5490.85997005,5672.70935283,5844.14675948,5894.55860168,5825.01169353,5721.55883553,329814.356777,328097.508658,324924.115727,324991.630023,325963.217483,332005.439762,339636.373076,337112.119546,323638.51174,312033.160249,306229.061322,303870.048659,302436.900106,302851.056471,304395.237944,305644.127623,310089.013519,315758.485304,322740.547129,333429.249739,343505.959529,346469.055588,342381.242875,336300.513777,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
