,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,minRange,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,solarCapacity_MW,battSize_MW,rampRate,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
10,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,3.5,294127.655274,953.806080394,293174.016314,840286.804715,953.805496392,0.166536805833,0.0,8890234.39388,0.0451090758984,34.8897560535,151251.624849,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,6.12285049613e-05,5.68047632348e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.43451315,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375262.873051,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
11,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,3.75,294127.655274,953.806080394,293174.003814,840286.77494,953.805496392,0.154036805833,0.0,8890234.07886,0.0451090746769,34.8897558022,151251.619489,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,6.12285049613e-05,5.25410861226e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.42915361,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375262.558029,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
12,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,4.0,294127.655274,953.806080394,293173.991314,840286.745611,953.805496392,0.141536805833,0.0,8890233.76856,0.0451090734715,34.8897555324,151251.61421,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,6.12285049613e-05,4.82774086469e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.42387437,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375262.247727,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
13,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,4.25,294127.655274,953.806080394,293173.978814,840286.716716,953.805496392,0.129036805833,0.0,8890233.46285,0.0451090722817,34.8897552445,151251.609009,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,6.12285049613e-05,4.40137308076e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.41867334,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375261.942022,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
14,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,4.5,294127.655274,953.806080394,293173.966314,840286.688245,953.805496392,0.116536805833,0.0,8890233.16163,0.0451090711071,34.8897549391,151251.603884,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,6.12285049613e-05,3.97500526047e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.4135485,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375261.640795,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
15,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,4.75,294127.655274,953.806080394,293173.953814,840286.660186,953.805496392,0.104036805833,0.0,8890232.86477,0.0451090699473,34.8897546166,151251.598833,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,6.12285049613e-05,3.54863740382e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.4084979,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375261.343932,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
16,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,5.0,294127.655274,953.806080394,293173.941314,840286.632529,953.805496392,0.0915368058333,0.0,8890232.57215,0.0451090688021,34.8897542773,151251.593855,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,6.12285049613e-05,3.12226951082e-05,0.000381569433236,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.40351965,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375261.051322,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
17,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,5.25,294127.655274,953.806080394,293173.931328,840286.610369,953.805780117,0.08183425,0.0,8890232.3377,0.0451090678848,34.889754009,151251.589866,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,2.79132082547e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.39953085,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.816869,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
18,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,5.5,294127.655274,953.806080394,293173.927162,840286.600226,953.805780117,0.0776675833333,0.0,8890232.23039,0.0451090674697,34.8897539343,151251.588041,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,2.64919817684e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.39770508,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.709554,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
19,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,5.75,294127.655274,953.806080394,293173.922995,840286.590178,953.805780117,0.0735009166667,0.0,8890232.12409,0.0451090670582,34.8897538556,151251.586232,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,2.50707552417e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.39589655,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.603253,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
20,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,6.0,294127.655274,953.806080394,293173.918828,840286.580225,953.805780117,0.06933425,0.0,8890232.01878,0.04510906665,34.889753773,151251.584441,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,2.36495286747e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.39410498,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.497948,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
21,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,6.25,294127.655274,953.806080394,293173.914662,840286.570365,953.805780117,0.0651675833333,0.0,8890231.91446,0.0451090662452,34.8897536866,151251.582666,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,2.22283020672e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.39233012,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.393626,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
22,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,6.5,294127.655274,953.806080394,293173.910495,840286.560596,953.805780117,0.0610009166667,0.0,8890231.8111,0.0451090658436,34.8897535963,151251.580907,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,2.08070754194e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.39057172,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.290271,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
23,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,6.75,294127.655274,953.806080394,293173.906328,840286.550917,953.805780117,0.05683425,0.0,8890231.7087,0.0451090654453,34.8897535023,151251.579165,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,1.93858487312e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.38882954,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.18787,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
24,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,7.0,294127.655274,953.806080394,293173.902162,840286.541327,953.805780117,0.0526675833333,0.0,8890231.60724,0.0451090650502,34.8897534047,151251.577439,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,1.79646220025e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.38710333,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375260.086407,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
25,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,7.25,294127.655274,953.806080394,293173.897995,840286.531824,953.805780117,0.0485009166667,0.0,8890231.5067,0.0451090646583,34.8897533034,151251.575728,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,1.65433952335e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.38539286,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375259.985869,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
26,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,7.5,294127.655274,953.806080394,293173.893828,840286.522408,953.805780117,0.04433425,0.0,8890231.40708,0.0451090642694,34.8897531985,151251.574033,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,1.5122168424e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.38369789,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375259.886242,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
27,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,7.75,294127.655274,953.806080394,293173.889662,840286.513076,953.805780117,0.0401675833333,0.0,8890231.30835,0.0451090638836,34.8897530901,151251.572354,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,1.37009415742e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.38201819,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375259.787513,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
28,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,0.635,0.0,8.0,294127.655274,953.806080394,293173.885495,840286.503828,953.805780117,0.0360009166667,0.0,8890231.2105,0.0451090635008,34.8897529782,151251.570689,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,3.1481922818e-05,1.2279714684e-05,0.000190784716618,5922.51845872,5889.95002085,5832.24702631,5833.26951928,5851.94807244,5965.77164852,6127.96489778,6234.95615882,6357.72010873,6469.00886271,6551.48443119,6596.06377452,6624.63993611,6655.31391257,6673.68280437,6668.46144034,6633.28494852,6553.8189863,6473.18456126,6421.02840816,6384.38035353,6308.31895997,6175.75285391,6046.80054415,348112.473852,346198.173448,342806.519658,342866.619522,343964.503369,350654.80023,360188.158992,366476.867557,373692.659724,380233.965375,385081.696011,387701.970747,389381.614022,391184.562195,392264.244835,391957.34466,389889.748641,385218.915973,380479.403656,377413.78088,375259.689669,370788.96998,362997.028857,355417.49865,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
